Ml_num,Ml_num,predict,actual,diff,diff_perc
E7324728,E7324728,1336017.5,1299000,37017.5,0.0285
W7353524,W7353524,995411.8,980000,15411.8125,0.0157
S7367690,S7367690,788879.56,770000,18879.5625,0.0245
W7286506,W7286506,1113925.0,1100000,13925.0,0.0127
W7269116,W7269116,1125022.2,1100000,25022.25,0.0227
W7229502,W7229502,1083087.8,1080000,3087.75,0.0029
W7213062,W7213062,1100944.2,1050000,50944.25,0.0485
W7331704,W7331704,764338.75,749000,15338.75,0.0205
S7366302,S7366302,750597.9,740000,10597.875,0.0143
E7354896,E7354896,818966.94,815000,3966.9375,0.0049
E7242332,E7242332,1071518.4,1050000,21518.375,0.0205
W7358688,W7358688,1159400.9,1155000,4400.875,0.0038
W7336332,W7336332,884119.6,875000,9119.625,0.0104
W7335110,W7335110,830075.7,790000,40075.6875,0.0507
W7336650,W7336650,788780.56,845000,-56219.4375,0.0665
S7329372,S7329372,762249.94,710000,52249.9375,0.0736
W7339972,W7339972,717432.94,695000,22432.9375,0.0323
N7335096,N7335096,2072124.9,2023000,49124.875,0.0243
W7266686,W7266686,942053.3,935000,7053.3125,0.0075
N7349944,N7349944,1432846.4,1412500,20346.375,0.0144
W7360248,W7360248,968245.56,961000,7245.5625,0.0075
N7223962,N7223962,1321631.9,1250000,71631.875,0.0573
W7304426,W7304426,1143306.4,1150000,-6693.625,0.0058
N7359218,N7359218,1257852.9,1250000,7852.875,0.0063
N7360092,N7360092,1258340.1,1210000,48340.125,0.04
W7019726,W7019726,975379.3,900000,75379.3125,0.0838
W7292362,W7292362,881983.44,830000,51983.4375,0.0626
W7295122,W7295122,759796.7,724500,35296.6875,0.0487
W7298650,W7298650,914640.94,895000,19640.9375,0.0219
W7299988,W7299988,3883164.0,3675000,208164.0,0.0566
W7323614,W7323614,763822.94,862000,-98177.0625,0.1139
W7339060,W7339060,975849.1,970000,5849.125,0.006
W7350920,W7350920,1532946.0,1500000,32946.0,0.022
W7365906,W7365906,972599.4,980000,-7400.625,0.0076
W7368410,W7368410,1077512.8,1150000,-72487.25,0.063
W7349108,W7349108,858413.2,870000,-11586.8125,0.0133
W7356352,W7356352,1112723.5,1100000,12723.5,0.0116
N7344274,N7344274,689224.8,681000,8224.8125,0.0121
W7348546,W7348546,929491.94,850000,79491.9375,0.0935
E7316028,E7316028,739706.56,720000,19706.5625,0.0274
W7295132,W7295132,1572841.8,1510000,62841.75,0.0416
W7343786,W7343786,1064212.0,1020000,44212.0,0.0433
W7315700,W7315700,812079.2,774900,37179.1875,0.048
W7338174,W7338174,1124138.8,1072153,51985.75,0.0485
W7372180,W7372180,817862.7,830000,-12137.3125,0.0146
C7276664,C7276664,1281333.8,1260000,21333.75,0.0169
N7241582,N7241582,810478.9,800000,10478.875,0.0131
N7348688,N7348688,1181390.0,1192000,-10610.0,0.0089
W7253190,W7253190,1878772.5,1800000,78772.5,0.0438
W7321032,W7321032,935136.94,900000,35136.9375,0.039
E7248728,E7248728,863788.06,875000,-11211.9375,0.0128
W7203004,W7203004,1412122.4,1420000,-7877.625,0.0055
N7275182,N7275182,912848.2,915000,-2151.8125,0.0024
E7317982,E7317982,693129.1,675000,18129.125,0.0269
S7319418,S7319418,969981.4,965000,4981.375,0.0052
E7340408,E7340408,831329.7,820000,11329.6875,0.0138
W7329380,W7329380,1084230.2,1025000,59230.25,0.0578
W7306144,W7306144,768016.0,745000,23016.0,0.0309
W7254766,W7254766,1366972.9,1323000,43972.875,0.0332
W7330728,W7330728,1060790.4,1045000,15790.375,0.0151
N7343574,N7343574,863226.25,820000,43226.25,0.0527
N7342376,N7342376,1322678.4,1365000,-42321.625,0.031
N7299426,N7299426,957551.9,984000,-26448.125,0.0269
E7360902,E7360902,1022715.2,1050000,-27284.8125,0.026
E7345124,E7345124,1263369.4,1230000,33369.375,0.0271
S7344106,S7344106,740470.0,765000,-24530.0,0.0321
N7312334,N7312334,927410.4,875000,52410.375,0.0599
N7207776,N7207776,1917112.9,1898000,19112.875,0.0101
E7365790,E7365790,1047253.7,970000,77253.6875,0.0796
E7360910,E7360910,847814.56,843000,4814.5625,0.0057
N7294888,N7294888,1381441.6,1345000,36441.625,0.0271
W7352386,W7352386,878408.1,896000,-17591.875,0.0196
W7369050,W7369050,1486182.5,1480000,6182.5,0.0042
W7352402,W7352402,2031490.2,2070000,-38509.75,0.0186
W7306668,W7306668,948576.6,960000,-11423.375,0.0119
W7228888,W7228888,692619.1,705000,-12380.875,0.0176
E7343060,E7343060,792609.4,780000,12609.375,0.0162
N7370754,N7370754,964154.3,1070000,-105845.6875,0.0989
N7368134,N7368134,1075516.2,1075000,516.25,0.0005
E7369554,E7369554,1486991.1,1530000,-43008.875,0.0281
E7368966,E7368966,759691.25,765000,-5308.75,0.0069
E7364180,E7364180,826792.8,920000,-93207.1875,0.1013
W7282508,W7282508,827423.5,830000,-2576.5,0.0031
N7320266,N7320266,1217760.1,1158000,59760.125,0.0516
W7331732,W7331732,846401.1,855000,-8598.875,0.0101
W7306930,W7306930,1141677.0,1235000,-93323.0,0.0756
N7295694,N7295694,1282014.2,1280000,2014.25,0.0016
E7355452,E7355452,1227856.2,1229000,-1143.75,0.0009
W7371484,W7371484,1077193.1,1325000,-247806.875,0.187
